X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
D,2021-10-05 19:52:45,2021-10-04, DASH,"Doordash Inc.",Xu Tony,"CEO, 10%",S - Sale+OE,$198.51,"-80,000",0,-100%,"-$15,880,863"
D,2021-10-05 19:47:10,2021-10-01, AMWL,American Well Corp,Schoenberg Ido,"COB, co-CEO, 10%",S - Sale+OE,$8.95,"-107,000","3,556,007",-3%,"-$957,350"
D,2021-10-05 19:45:41,2021-10-01, AMWL,American Well Corp,Schoenberg Roy,"Pres, co-CEO, 10%",S - Sale+OE,$8.95,"-107,000","3,077,731",-3%,"-$957,350"
DM,2021-10-05 19:32:06,2021-10-01, PGNY,"Progyny Inc.",Anevski Peter,"Pres, COO",S - Sale+OE,$57.52,"-82,500","488,617",-14%,"-$4,745,605"
DM,2021-10-05 19:28:41,2021-10-01, PGNY,"Progyny Inc.",Schlanger David J,CEO,S - Sale+OE,$57.53,"-150,000",0,-100%,"-$8,628,743"
,2021-10-05 19:27:46,2021-10-04, LBRT,Liberty Oilfield Services Inc.,Wright Christopher A,"COB, CEO",S - Sale,$13.13,"-25,500","3,477,552",-1%,"-$334,815"
D,2021-10-05 19:21:54,2021-10-01, CUE,"Cue Biopharma Inc.",Millar Kerri-Ann,CFO,S - Sale+OE,$14.21,"-1,251","10,472",-11%,"-$17,783"
M,2021-10-05 19:18:07,2021-10-01, LBRT,Liberty Oilfield Services Inc.,Stock Michael,CFO,S - Sale,$12.78,"-120,000","846,727",-12%,"-$1,533,545"
M,2021-10-05 19:17:29,2021-10-01, QNST,"Quinstreet Inc",Valenti Douglas,CEO,S - Sale,$17.61,"-69,427","3,189,083",-2%,"-$1,222,842"
M,2021-10-05 19:14:05,2021-10-01, ASAN,"Asana Inc.",Moskovitz Dustin A.,"Pres, CEO, Chair, 10%",P - Purchase,$99.96,"+500,000","9,360,961",+6%,"+$49,981,963"
,2021-10-05 19:04:55,2021-10-01, DVAX,Dynavax Technologies Corp,Novack David F,"Pres, COO",S - Sale,$18.23,"-17,000","67,066",-20%,"-$309,844"
D,2021-10-05 19:03:38,2021-10-01, ETSY,Etsy Inc,Glaser Rachel C,CFO,S - Sale+OE,$202.26,"-13,500","36,975",-27%,"-$2,730,483"
D,2021-10-05 18:51:11,2021-10-01, CTLT,"Catalent Inc.",Chiminski John R,"Chair, CEO",S - Sale+OE,$130.90,"-152,637","142,073",-52%,"-$19,979,610"
D,2021-10-05 18:47:56,2021-10-01, TTD,"Trade Desk Inc.",Grayson Blake Jeffrey,CFO,S - Sale+OE,$70.03,"-16,609","206,230",-7%,"-$1,163,128"
DM,2021-10-05 18:47:31,2021-10-01, CWK,Cushman & Wakefield Plc,White W Brett,"Exec COB, CEO",S - Sale+OE,$18.77,"-50,616","928,867",-5%,"-$950,183"
D,2021-10-05 18:44:42,2021-10-04, AAPL,Apple Inc.,Williams Jeffrey E,COO,S - Sale+OE,$138.83,"-165,829","489,490",-25%,"-$23,022,040"
,2021-10-05 18:16:20,2021-10-01, PSTX,"Poseida Therapeutics Inc.",Ostertag Eric,"CEO, 10%",S - Sale,$7.02,"-20,029","5,794,256",0%,"-$140,604"
,2021-10-05 18:05:24,2021-10-01, MASS,908 Devices Inc.,Knopp Kevin J.,"Pres, CEO",S - Sale,$33.65,"-20,000","1,278,061",-2%,"-$673,019"
DM,2021-10-05 17:49:25,2021-10-01, SNEX,Stonex Group Inc.,Oconnor Sean Michael,"CEO, Pres",S - Sale+OE,$66.10,"-14,912","1,186,511",-1%,"-$985,743"
D,2021-10-05 17:47:18,2021-10-01, ROKU,"Roku Inc",Wood Anthony J.,"CEO, COB BOD, 10%",S - Sale+OE,$310.22,"-85,000","61,000",-58%,"-$26,368,445"
,2021-10-05 17:46:02,2021-10-04, MDB,"Mongodb Inc.",Gordon Michael Lawrence,"COO, CFO",S - Sale,$460.63,"-7,176","103,038",-7%,"-$3,305,501"
,2021-10-05 17:45:37,2021-10-04, MDB,"Mongodb Inc.",Ittycheria Dev,"Pres, CEO",S - Sale,$460.55,"-12,599","208,036",-6%,"-$5,802,439"
D,2021-10-05 17:31:21,2021-10-04, SQ,"Square Inc.",Ahuja Amrita,CFO,S - Sale+OE,$226.49,"-4,104","135,698",-3%,"-$929,516"
,2021-10-05 17:26:56,2021-10-01, EXAS,Exact Sciences Corp,Conroy Kevin T,"Pres, CEO",S - Sale,$93.64,"-17,078","772,999",-2%,"-$1,599,184"
DM,2021-10-05 17:23:59,2021-10-01, KAI,Kadant Inc,Powell Jeffrey L,"Pres, CEO",S - Sale+OE,$206.26,"-7,916","34,661",-19%,"-$1,632,711"
D,2021-10-05 17:22:02,2021-10-01, CABO,"Cable One Inc.",Laulis Julia M.,"COB, Pres, CEO",S - Sale+OE,"$1,811.00",-329,"9,536",-3%,"-$595,819"
,2021-10-05 17:19:40,2021-10-01, HPQ,Hp Inc,Lores Enrique,"Pres, CEO",S - Sale,$27.53,"-34,000","498,050",-6%,"-$936,020"
D,2021-10-05 17:18:52,2021-10-04, PI,Impinj Inc,Diorio Chris Ph.D.,CEO,S - Sale+OE,$53.78,"-1,603","936,419",0%,"-$86,215"
,2021-10-05 17:16:06,2021-10-04, YMAB,"Y-Mabs Therapeutics Inc.",Kruse Bo,"EVP, CFO, Secretary, Treas.",S - Sale,$28.78,"-4,000","217,077",-2%,"-$115,120"
,2021-10-05 17:14:07,2021-10-04, CCF,Chase Corp,Chase Adam,"Pres, CEO",S - Sale,$101.54,"-1,000","336,231",0%,"-$101,540"
,2021-10-05 17:09:19,2021-10-05, WNC,Wabash National Corp,Yeagy Brent L,"Pres, CEO",S - Sale,$16.00,"-1,836","391,501",0%,"-$29,376"
D,2021-10-05 17:07:09,2021-10-04, CRM,"Salesforce.Com Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$269.30,"-20,000","28,986,249",0%,"-$5,385,971"
D,2021-10-05 17:05:23,2021-10-04, NVAX,Novavax Inc,Erck Stanley C,"Pres, CEO",S - Sale+OE,$176.15,"-42,829","23,879",-64%,"-$7,544,195"
D,2021-10-05 17:04:01,2021-10-01, NVAX,Novavax Inc,Erck Stanley C,"Pres, CEO",S - Sale+OE,$175.10,"-49,000","23,879",-67%,"-$8,580,064"
,2021-10-05 17:02:10,2021-10-01, MPWR,Monolithic Power Systems Inc,Hsing Michael,CEO,S - Sale,$476.16,"-11,020","1,121,236",-1%,"-$5,247,283"
,2021-10-05 17:01:48,2021-10-01, MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,$476.16,-910,"138,297",-1%,"-$433,306"
,2021-10-05 17:00:01,2021-10-04, MAA,Mid America Apartment Communities Inc.,Campbell Albert M III,"EVP, CFO",S - Sale,$188.32,"-10,000","67,164",-13%,"-$1,883,225"
,2021-10-05 16:55:03,2021-10-04, MAA,Mid America Apartment Communities Inc.,Grimes Thomas L Jr,"EVP, COO",S - Sale,$188.63,"-10,000","66,936",-13%,"-$1,886,282"
D,2021-10-05 16:55:00,2021-10-01, TXG,"10X Genomics Inc.",McAnear Justin J.,CFO,S - Sale+OE,$143.52,"-10,000","39,100",-20%,"-$1,435,221"
D,2021-10-05 16:48:00,2021-10-01, UNFI,United Natural Foods Inc,Stigers Michael C,CEO CUB,S - Sale+OE,$48.04,"-35,157","27,409",-56%,"-$1,688,942"
D,2021-10-05 16:45:29,2021-10-05, OPRX,Optimizerx Corp,Baker Douglas P,CFO,S - Sale+OE,$82.88,"-14,000","79,592",-15%,"-$1,160,380"
D,2021-10-05 16:39:55,2021-10-01, BB,Blackberry Ltd,Rai Steve,CFO,S - Sale+OE,$9.34,"-1,078","16,155",-6%,"-$10,069"
DM,2021-10-05 16:39:49,2021-10-01, OLO,Olo Inc.,Glass Noah H.,CEO,S - Sale+OE,$29.22,"-95,844",0,-100%,"-$2,800,107"
,2021-10-05 16:37:47,2021-10-01, EXR,Extra Space Storage Inc.,Margolis Joseph D,CEO,S - Sale,$168.81,"-3,750","143,442",-3%,"-$633,020"
,2021-10-05 16:37:07,2021-10-01, NEM,Newmont Corp /de/,Palmer Thomas Ronald,"Pres, CEO",S - Sale,$54.65,"-7,000","243,525",-3%,"-$382,550"
D,2021-10-05 16:34:07,2021-10-04, PTON,"Peloton Interactive Inc.",Garavaglia Mariana,COO,S - Sale+OE,$81.88,"-10,417","8,009",-57%,"-$852,897"
,2021-10-05 16:33:34,2021-10-01, PEG,Public Service Enterprise Group Inc,Izzo Ralph,"COB, Pres, CEO",S - Sale,$60.66,"-9,883","465,917",-2%,"-$599,546"
D,2021-10-05 16:32:00,2021-10-04, BSX,Boston Scientific Corp,Mahoney Michael F,"COB, Pres, CEO",S - Sale+OE,$42.92,"-201,042","2,081,822",-9%,"-$8,629,038"
,2021-10-05 16:31:51,2021-10-04, SPT,"Sprout Social Inc.",Del Preto Joseph,"CFO, Treasurer",S - Sale,$114.33,-484,"114,044",0%,"-$55,336"
,2021-10-05 16:31:46,2021-10-01, WOW,"Wideopenwest Inc.",Elder Teresa L,CEO,S - Sale,$20.05,"-15,000","1,703,744",-1%,"-$300,740"
,2021-10-05 16:31:19,2021-10-01, PEGA,Pegasystems Inc,Stillwell Kenneth,"COO, CFO",S - Sale,$127.41,"-1,000","8,826",-10%,"-$127,409"
,2021-10-05 16:30:30,2021-10-05, ADC,Agree Realty Corp,Erlich Craig,COO,P - Purchase,$66.63,+200,"22,621",+1%,"+$13,326"
,2021-10-05 16:27:34,2021-10-01, DNLI,Denali Therapeutics Inc.,Watts Ryan J.,"Pres, CEO",S - Sale,$50.38,"-18,333","2,291,725",-1%,"-$923,550"
D,2021-10-05 16:26:40,2021-10-01, LAZY,"Lazydays Holdings Inc.",Tomashot Nicholas J,CFO,S - Sale+OE,$21.24,"-35,000","37,045",-49%,"-$743,400"
,2021-10-05 16:25:21,2021-10-01, NSP,"Insperity Inc.",Arizpe Arthur A,"Pres, COO",S - Sale,$115.52,"-5,000","185,268",-3%,"-$577,600"
,2021-10-05 16:24:35,2021-10-04, BFAM,Bright Horizons Family Solutions Inc.,Boland Elizabeth J,CFO,S - Sale,$150.00,"-6,000","93,297",-6%,"-$900,019"
,2021-10-05 16:22:26,2021-10-01, PLAB,Photronics Inc,Jordan John P,"EVP, CFO",S - Sale,$13.71,-893,"132,842",-1%,"-$12,243"
D,2021-10-05 16:16:48,2021-10-01, SEER,"Seer Inc.",Horn David R.,CFO,S - Sale+OE,$33.85,"-10,000","230,966",-4%,"-$338,466"
D,2021-10-05 16:15:58,2021-10-01, ALRM,"Alarm.Com Holdings Inc.",Valenzuela Steve,CFO,S - Sale+OE,$78.72,"-1,501","41,094",-4%,"-$118,159"
A,2021-10-05 16:15:09,2020-10-14, EBC,"Eastern Bankshares Inc.",Koegel John Francis,"CEO, Eastern Insurance Group",P - Purchase,$10.00,"+50,000","50,000",New,"+$500,000"
M,2021-10-05 16:13:19,2021-10-01, KRTX,"Karuna Therapeutics Inc.",Miller Andrew Craig,COO,S - Sale,$124.36,"-16,500","27,827",-37%,"-$2,051,899"
D,2021-10-05 16:12:24,2021-10-04, CRWD,"Crowdstrike Holdings Inc.",Black Colin,COO,S - Sale+OE,$240.85,"-25,000","175,210",-12%,"-$6,021,293"
D,2021-10-05 16:11:53,2021-10-01, EXTR,Extreme Networks Inc,Meyercord Edward,"Pres, CEO",S - Sale+OE,$10.10,"-25,000","718,806",-3%,"-$252,523"
,2021-10-05 16:11:04,2021-10-04, AKRO,"Akero Therapeutics Inc.",Cheng Andrew,"Pres, CEO",S - Sale,$21.54,"-17,500","290,996",-6%,"-$376,950"
D,2021-10-05 16:10:37,2021-10-01, AKRO,"Akero Therapeutics Inc.",White William Richard,CFO,S - Sale+OE,$22.06,"-6,500","3,277",-66%,"-$143,367"
,2021-10-05 16:06:04,2021-10-01, ELF,"E.L.F. Beauty Inc.",Amin Tarang,CEO,S - Sale,$29.28,"-42,561","853,568",-5%,"-$1,246,342"
,2021-10-05 16:05:37,2021-10-01, AMPL,"Amplitude Inc.",Skates Spenser,"CEO, 10%",S - Sale,$54.23,"-25,000",0,-100%,"-$1,355,700"
D,2021-10-05 16:01:26,2021-10-01, BNFT,"Benefitfocus Inc.",Wegner Alpana,CFO,S - Sale+OE,$11.06,-119,"143,022",0%,"-$1,316"
,2021-10-05 16:01:21,2021-10-01, SRDX,Surmodics Inc,Maharaj Gary R,"Pres, CEO",S - Sale,$56.02,"-6,000","152,811",-4%,"-$336,097"
,2021-10-05 16:01:05,2021-10-01, JBLU,Jetblue Airways Corp,Hayes Robin,CEO,S - Sale,$15.70,"-1,000","558,686",0%,"-$15,700"
,2021-10-05 15:58:29,2021-10-01, RELI,"Reliance Global Group Inc.",Reliance Global Holdings LLC,CEO,P - Purchase,$2.54,"+1,897","5,101,612",0%,"+$4,818"
,2021-10-05 15:28:02,2021-10-01, PEG,Public Service Enterprise Group Inc,Larossa Ralph A,COO,S - Sale,$60.83,"-4,890","70,643",-6%,"-$297,458"
,2021-10-05 14:43:37,2021-10-01, ALLY,Ally Financial Inc.,Laclair Jennifer A.,CFO,S - Sale,$51.41,"-3,333","95,435",-3%,"-$171,350"
D,2021-10-05 14:10:13,2021-10-01, ARQT,"Arcutis Biotherapeutics Inc.",Watanabe Todd Franklin,"Pres, CEO",S - Sale+OE,$25.01,"-1,500","812,793",0%,"-$37,510"
,2021-10-05 09:48:09,2021-10-01, CAL,Caleres Inc,Hannah Ken,"SVP, CFO",S - Sale,$22.51,"-10,000","100,918",-9%,"-$225,137"
D,2021-10-04 21:58:23,2021-09-30, TRUP,"Trupanion Inc.",Plouf Tricia,"Co-Pres, CFO",S - Sale+OE,$79.81,"-3,500","29,581",-11%,"-$279,348"
,2021-10-04 21:52:28,2021-10-04, SIG,Signet Jewelers Ltd,Drosos Virginia,CEO,S - Sale,$82.12,"-25,000","583,054",-4%,"-$2,052,995"
D,2021-10-04 21:22:18,2021-10-04, PUBM,"Pubmatic Inc.",Goel Rajeev K.,"CEO, 10%",S - Sale+OE,$24.09,"-15,000",0,-100%,"-$361,406"
D,2021-10-04 21:19:14,2021-10-01, U,Unity Software Inc.,Riccitiello John S.,"Pres, CEO",S - Sale+OE,$125.43,"-229,372","3,725,404",-6%,"-$28,770,649"
,2021-10-04 21:16:57,2021-10-01, ZNTL,"Zentalis Pharmaceuticals Inc.",Bunker Kevin D.,COO,S - Sale,$66.13,"-8,420","995,417",-1%,"-$556,856"
,2021-10-04 21:15:48,2021-10-04, ZNTL,"Zentalis Pharmaceuticals Inc.",Sun Anthony Y,"Pres, CEO",S - Sale,$66.33,"-26,799","2,687,095",-1%,"-$1,777,707"
,2021-10-04 21:02:29,2021-10-01, DECK,Deckers Outdoor Corp,Lafitte David E.,COO,S - Sale,$360.73,-500,"24,999",-2%,"-$180,365"
,2021-10-04 20:58:05,2021-10-01, FN,Fabrinet,Grady Seamus,CEO,S - Sale,$104.21,"-5,759","62,457",-8%,"-$600,127"
,2021-10-04 20:52:36,2021-10-01, STXB,"Spirit of Texas Bancshares Inc.",Bass Dean O.,"COB, CEO",S - Sale,$24.45,"-2,000","247,540",-1%,"-$48,909"
D,2021-10-04 20:44:24,2021-10-01, PUBM,"Pubmatic Inc.",Pantelick Steven,CFO,S - Sale+OE,$25.47,"-1,196","3,030",-28%,"-$30,462"
D,2021-10-04 20:30:00,2021-10-01, SWAV,"Shockwave Medical Inc.",Puckett Dan,CFO,S - Sale+OE,$195.47,"-2,500","45,788",-5%,"-$488,686"
DM,2021-10-04 20:27:04,2021-10-01, NTGR,"Netgear Inc.",Lo Patrick Cs,CEO,S - Sale+OE,$32.68,"-7,149","533,363",-1%,"-$233,597"
DM,2021-10-04 20:19:13,2021-10-01, STEP,Stepstone Group Inc.,Randel Johnny D,"CFO, 10%",S - Sale+OE,$41.78,"-22,605","1,343,321",-2%,"-$944,478"
D,2021-10-04 19:58:34,2021-10-01, CRM,"Salesforce.Com Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$272.74,"-20,000","28,986,249",0%,"-$5,454,711"
DEM,2021-10-04 19:50:06,2021-10-01, PAYS,"Paysign Inc.",Newcomer Mark,"CEO, 10%",S - Sale+OE,$2.48,"-41,290","9,381,202",0%,"-$102,553"
D,2021-10-04 19:37:24,2021-10-04, HALO,"Halozyme Therapeutics Inc.",Torley Helen,"Pres, CEO",S - Sale+OE,$40.09,"-50,000","537,160",-9%,"-$2,004,390"
,2021-10-04 19:24:44,2021-09-30, FTK,Flotek Industries Inc/cn/,Gibson John W Jr,"CEO, Pres",P - Purchase,$1.22,"+2,000","870,593",0%,"+$2,440"
D,2021-10-04 19:06:12,2021-10-01, CRM,"Salesforce.Com Inc.",Weaver Amy E,"Pres, CFO",S - Sale+OE,$271.50,"-6,635","22,728",-23%,"-$1,801,403"
,2021-10-04 18:59:41,2021-10-01, FOLD,"Amicus Therapeutics Inc.",Crowley John F,"COB, CEO",S - Sale,$10.00,"-7,500","897,240",-1%,"-$75,000"
D,2021-10-04 18:58:29,2021-10-01, FOLD,"Amicus Therapeutics Inc.",Campbell Bradley L,COO,S - Sale+OE,$10.00,"-10,515","457,268",-2%,"-$105,150"
,2021-10-04 18:27:05,2021-10-01, RDNT,"Radnet Inc.",Hames Norman R,"Pres, COO-West Operations",S - Sale,$28.57,"-35,000","267,915",-12%,"-$999,987"
D,2021-10-04 18:26:27,2021-10-01, FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$342.63,"-77,300","895,846",-8%,"-$26,485,562"
D,2021-10-04 18:20:57,2021-09-30, FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$340.95,"-77,300","910,846",-8%,"-$26,355,063"
,2021-10-04 18:00:39,2021-10-01, MGM,Mgm Resorts International,Sanders Corey Ian,COO,S - Sale,$44.15,"-40,000","325,751",-11%,"-$1,766,164"
DM,2021-10-04 17:59:57,2021-09-30, TWLO,Twilio Inc,Shipchandler Khozema,CFO,S - Sale+OE,$318.26,"-4,417","69,604",-6%,"-$1,405,746"
,2021-10-04 17:55:45,2021-10-01, MGM,Mgm Resorts International,Hornbuckle William,"CEO, Pres",S - Sale,$43.78,"-60,000","235,797",-20%,"-$2,626,740"
,2021-10-04 17:55:40,2021-09-30, MMS,"Maximus Inc.",Nadeau Richard John,CFO,S - Sale,$83.20,"-6,131","32,146",-16%,"-$510,099"
ADM,2021-10-04 17:53:57,2021-09-27, SEMR,"Semrush Holdings Inc.",Fetisov Evgeny,CFO,S - Sale+OE,$24.70,"-59,000","22,102",-73%,"-$1,457,279"
D,2021-10-04 17:51:28,2021-10-01, STOK,"Stoke Therapeutics Inc.",Nash Huw M.,"COO, CBO",S - Sale+OE,$24.83,"-5,700",0,-100%,"-$141,506"
,2021-10-04 17:44:06,2021-09-30, TWLO,Twilio Inc,Hu George,COO,S - Sale,$314.16,"-1,190","86,262",-1%,"-$373,852"
D,2021-10-04 17:24:54,2021-10-01, RMNI,"Rimini Street Inc.",Perica Michael L.,"EVP, CFO",S - Sale+OE,$9.81,"-8,465","24,868",-25%,"-$83,042"
DM,2021-10-04 17:24:21,2021-09-30, ZUO,Zuora Inc,Tzuo Tien,"COB, CEO, 10%",S - Sale+OE,$16.64,"-30,000",0,-100%,"-$499,093"
,2021-10-04 17:21:09,2021-10-01, PDCE,"Pdc Energy Inc.",Brookman Barton R Jr,"Pres, CEO",S - Sale,$44.73,"-2,000","356,482",-1%,"-$89,458"
,2021-10-04 17:20:48,2021-09-30, ARAY,Accuray Inc,Levine Joshua,CEO,S - Sale,$3.96,"-15,741","1,088,480",-1%,"-$62,334"
D,2021-10-04 17:18:43,2021-10-01, ZUO,Zuora Inc,McElhatton Todd,CFO,S - Sale+OE,$16.81,"-14,123","40,604",-26%,"-$237,419"
,2021-10-04 17:15:45,2021-10-01, ARAY,Accuray Inc,Green Brandon W,"VP, Interim CFO",S - Sale,$3.95,"-8,755","123,330",-7%,"-$34,582"
,2021-10-04 17:03:30,2021-09-30, BRST,"Broad Street Realty Inc.",Jacoby Michael Z,CEO,P - Purchase,$2.62,"+5,750","2,396,940",0%,"+$15,065"
,2021-10-04 17:01:02,2021-10-01, ARCT,Arcturus Therapeutics Holdings Inc.,Chivukula Pad,"Chief Scientific Officer, COO",S - Sale,$44.36,"-10,000","622,548",-2%,"-$443,600"
D,2021-10-04 17:00:26,2021-10-01, TSP,Tusimple Holdings Inc.,Lu Cheng,"Pres, CEO",S - Sale+OE,$35.55,"-35,430","2,566,889",-1%,"-$1,259,472"
,2021-10-04 16:57:20,2021-10-01, KALV,"Kalvista Pharmaceuticals Inc.",Crockett Thomas Andrew,CEO,S - Sale,$17.18,"-10,000","124,670",-7%,"-$171,841"
,2021-10-04 16:56:37,2021-10-01, DCT,"Duck Creek Technologies Inc.",Foster Matthew R.,COO,S - Sale,$44.12,"-2,000","790,321",0%,"-$88,240"
,2021-10-04 16:55:49,2021-10-01, DCT,"Duck Creek Technologies Inc.",Chippari Vincent A,CFO,S - Sale,$43.97,"-25,000","275,304",-8%,"-$1,099,300"
M,2021-10-04 16:45:59,2021-09-30, PRAA,Pra Group Inc,Graham Peter M,"EVP, CFO",S - Sale,$42.73,"-3,000","50,431",-6%,"-$128,180"
,2021-10-04 16:36:10,2021-10-01, KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,$5.41,+277,"60,088",0%,"+$1,499"
,2021-10-04 16:34:50,2021-10-01, KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,"Pres, CEO",P - Purchase,$5.41,+384,"1,914,731",0%,"+$2,077"
D,2021-10-04 16:25:17,2021-10-01, BAND,Bandwidth Inc.,Morken David A.,"COB, CEO, 10%",S - Sale+OE,$86.89,-358,"2,492",-13%,"-$31,107"
D,2021-10-04 16:22:08,2021-10-01, OM,"Outset Medical Inc.",Vazquez Martin,COO,S - Sale+OE,$48.71,"-16,000","9,255",-63%,"-$779,293"
D,2021-10-04 16:17:28,2021-10-01, ADI,Analog Devices Inc,Roche Vincent,"Pres, CEO",S - Sale+OE,$168.09,"-10,000",0,-100%,"-$1,680,900"
D,2021-10-04 16:17:14,2021-10-01, OM,"Outset Medical Inc.",Trigg Leslie,CEO,S - Sale+OE,$48.70,"-42,500","259,337",-14%,"-$2,069,581"
D,2021-10-04 16:13:27,2021-10-01, PODD,Insulet Corp,Petrovic Shacey,"Pres, CEO",S - Sale+OE,$282.87,"-15,000","91,079",-14%,"-$4,243,050"
,2021-10-04 16:06:05,2021-09-30, ABEO,Abeona Therapeutics Inc.,Amoroso Michael,CEO,S - Sale,$1.09,"-45,409","604,637",-7%,"-$49,382"
,2021-10-04 16:04:53,2021-10-01, SABR,Sabre Corp,Menke Sean E,"Pres, CEO",S - Sale,$12.53,"-20,000","959,909",-2%,"-$250,656"
M,2021-10-04 16:02:51,2021-09-30, QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, CEO",S - Sale,$49.97,"-8,594","911,316",-1%,"-$429,464"
,2021-10-04 16:01:08,2021-10-01, MCO,Moodys Corp /de/,Fauber Robert,"Pres, CEO",S - Sale,$357.50,-447,"53,469",-1%,"-$159,803"
,2021-10-04 15:43:23,2021-09-30, RELI,"Reliance Global Group Inc.",Reliance Global Holdings LLC,CEO,P - Purchase,$2.59,"+19,550","5,099,715",0%,"+$50,635"
,2021-10-04 15:35:20,2021-10-01, ALTM,Altus Midstream Co,Bretches D. Clay,CEO,P - Purchase,$69.25,+200,"24,170",+1%,"+$13,850"
,2021-10-04 14:56:43,2021-10-01, AEP,American Electric Power Co Inc,Akins Nicholas K,"Pres, CEO",S - Sale,$81.79,"-2,100","97,039",-2%,"-$171,759"
,2021-10-04 14:38:11,2021-10-01, CPSI,Computer Programs & Systems Inc,Douglas John B Jr,"Pres, CEO",S - Sale,$35.68,"-1,000","237,567",0%,"-$35,680"
,2021-10-04 14:27:00,2021-10-01, DRQ,Dril-Quip Inc,Bird Jeffrey J.,"Pres, COO",S - Sale,$26.00,"-5,000","75,927",-6%,"-$130,020"
,2021-10-04 14:26:12,2021-10-01, DRQ,Dril-Quip Inc,Deberry Blake T.,CEO,S - Sale,$26.00,"-5,000","255,882",-2%,"-$129,977"
,2021-10-04 13:06:07,2021-10-01, TAYD,Taylor Devices Inc,Sopko Timothy John,CEO,P - Purchase,$11.25,"+1,000","4,000",+33%,"+$11,250"
,2021-10-04 12:55:33,2021-10-01, REAL,"Therealreal Inc.",Wainwright Julie,CEO,S - Sale,$12.95,"-30,000","2,701,348",-1%,"-$388,500"
D,2021-10-04 12:46:18,2021-10-01, RGCO,Rgc Resources Inc,Oliver Lawrence T.,"VP, Interim CFO, Sec., Treas.",P - Purchase,$22.55,+9,"4,315",0%,+$200
,2021-10-04 12:30:14,2021-10-01, NTWK,Netsol Technologies Inc,Ghauri Najeeb,CEO,P - Purchase,$4.63,"+5,000","799,701",+1%,"+$23,150"
,2021-10-04 11:24:43,2021-10-01, CTXS,Citrix Systems Inc,Henshall David J,"CEO, Pres",S - Sale,$107.96,"-5,450","338,567",-2%,"-$588,382"
,2021-10-04 10:48:30,2021-10-01, UCBI,United Community Banks Inc,Harton H Lynn,"Pres, CEO",S - Sale,$32.95,"-10,000","229,840",-4%,"-$329,500"
,2021-10-04 10:23:37,2021-10-01, CNBKA,Century Bancorp Inc,Sloane Barry R,"COB, CEO, Pres",P - Purchase,$199.43,+0,"8,971",0%,+$39
,2021-10-04 09:00:36,2021-10-01, VRAR,"Glimpse Group Inc.",Rothblum Maydan,"CFO, COO",P - Purchase,$7.27,+750,"474,278",0%,"+$5,453"
M,2021-10-01 21:48:01,2021-09-29, ZIP,"Ziprecruiter Inc.",Siegel Ian H.,"CEO, 10%",S - Sale,$27.27,"-25,991","1,031,702",-2%,"-$708,683"
D,2021-10-01 21:42:07,2021-10-01, CF,"Cf Industries Holdings Inc.",Bohn Christopher D,"SVP, CFO",S - Sale+OE,$59.30,"-56,580","100,443",-36%,"-$3,354,932"
A,2021-10-01 21:14:18,2021-09-30, NEM,Newmont Corp /de/,Buese Nancy,"EVP, CFO",S - Sale,$54.29,"-10,000","46,768",-18%,"-$542,900"
D,2021-10-01 21:10:44,2021-09-29, WRBY,Warby Parker Inc.,Blumenthal Neil Harris,"Co-CEO, 10%",S - Sale+OE,$53.57,"-96,926","2,211,167",-4%,"-$5,192,696"
D,2021-10-01 21:10:13,2021-09-29, WRBY,Warby Parker Inc.,Gilboa David Abraham,"Co-CEO, 10%",S - Sale+OE,$54.04,"-46,926",0,-100%,"-$2,535,671"
D,2021-10-01 21:09:52,2021-09-29, WRBY,Warby Parker Inc.,Miller Steven Clive,CFO,P - Purchase,$54.05,+100,"186,285",0%,"+$5,405"
D,2021-10-01 21:09:52,2021-09-29, WRBY,Warby Parker Inc.,Miller Steven Clive,CFO,S - Sale+OE,$53.69,"-155,088","186,285",-45%,"-$8,325,923"
D,2021-10-01 21:06:56,2021-10-01, EW,Edwards Lifesciences Corp,Mussallem Michael A,"COB, CEO",S - Sale+OE,$111.72,"-32,550","3,770,015",-1%,"-$3,636,375"
D,2021-10-01 20:03:13,2021-09-29, DDOG,"Datadog Inc.",Obstler David M,CFO,S - Sale+OE,$138.20,"-15,000","175,391",-8%,"-$2,073,020"
,2021-10-01 20:00:58,2021-10-01, MIRM,"Mirum Pharmaceuticals Inc.",Peetz Christopher,"Pres, CEO",S - Sale,$19.26,"-3,672","222,597",-2%,"-$70,708"
,2021-10-01 20:00:24,2021-10-01, MIRM,"Mirum Pharmaceuticals Inc.",Clements Ian,CFO,S - Sale,$19.26,"-1,574","16,653",-9%,"-$30,309"
