X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
,2021/11/10 19:23,2021/11/10, REAL,Therealreal Inc.,Wainwright Julie,CEO,S - Sale,15.73,-150,2548227,-6,-2 358 745 
,2021/11/10 19:21,2021/11/09, PRM,Perimeter Solutions Sa,Lederman Barry,CFO,P - Purchase,10.00,196416,196416,New,1 964 160 
,2021/11/10 19:20,2021/11/09, PRM,Perimeter Solutions Sa,Kremling Ernest C. II,COO,P - Purchase,10.00,150498,150498,New,1 504 980 
D,2021/11/10 19:11,2021/11/09, PRVA,Privia Health Group Inc.,Mehrotra Parth,Pres COO,S - Sale+OE,30.96,-75,145216,-5,-232 203 
M,2021/11/10 19:07,2021/11/08, ALEC,Alector Inc.,Rosenthal Arnon,CEO,S - Sale,25.00,-200,2107726,-9,-5 000 000 
DM,2021/11/10 19:04,2021/11/08, RVLV,Revolve Group Inc.,Mente Michael,CO-CEO 10%,S - Sale+OE,81.68,-15095,73000,-67,-12 330 038 
,2021/11/10 19:03,2021/11/09, FORM,Formfactor Inc,Shahar Shai,CFO SVP Global Finance,S - Sale,43.78,-3374,39470,-8,-147 726 
DM,2021/11/10 19:03,2021/11/08, RVLV,Revolve Group Inc.,Karanikolas Michael,CO-CEO 10%,S - Sale+OE,81.68,-15095,123000,-55,-12 330 038 
D,2021/11/10 19:01,2021/11/08, FB,Meta Platforms Inc.,Zuckerberg Mark,COB CEO 10%,S - Sale+OE,341.10,-773,831706,-9,-26 366 705 
D,2021/11/10 19:01,2021/11/08, CFX,Colfax Corp,Trerotola Matthew L.,Pres CEO,S - Sale+OE,53.02,-50,305708,-14,-2 651 038 
D,2021/11/10 18:54,2021/11/08, SMFR,Sema4 Holdings Corp.,Ro Isaac,CFO,S - Sale+OE,8.49,-19516,127136,-13,-165 695 
DM,2021/11/10 18:45,2021/11/08, LAZY,Lazydays Holdings Inc.,Murnane William P,CEO,S - Sale+OE,21.25,-20926,254667,-8,-444 744 
,2021/11/10 18:44,2021/11/08, UCTT,Ultra Clean Holdings Inc.,Savage Sheri,CFO SVP Finance,S - Sale,59.92,-4085,103355,-4,-244 790 
,2021/11/10 18:28,2021/11/08, TSLA,Tesla Inc.,Musk Elon,CEO 10%,S - Sale,1185.89,-676812,171713466,0,-802 625 029 
,2021/11/10 18:28,2021/11/08, SSD,Simpson Manufacturing Co. Inc.,Colonias Karen Winifred,Pres CEO,S - Sale,120.91,-15,54175,-22,-1 813 650 
D,2021/11/10 18:26,2021/11/09, ZM,Zoom Video Communications Inc.,Yuan Eric S.,CEO 10%,S - Sale+OE,260.38,-96154,0,-100,-25 036 876 
D,2021/11/10 18:26,2021/11/08, ZM,Zoom Video Communications Inc.,Yuan Eric S.,CEO 10%,S - Sale+OE,260.30,-96154,0,-100,-25 028 561 
D,2021/11/10 18:23,2021/11/08, TSLA,Tesla Inc.,Musk Elon,CEO 10%,S - Sale+OE,1164.95,-257279,1897293,-12,-299 717 449 
D,2021/11/10 18:14,2021/11/09, DOCU,Docusign Inc.,Olrich Scott V.,COO,S - Sale+OE,255.85,-13335,268424,-5,-3 411 737 
,2021/11/10 18:09,2021/11/09, BXMT,Blackstone Mortgage Trust Inc.,Marone Anthony F. Jr,CFO,S - Sale,33.46,-389,37113,-1,-13 015 
,2021/11/10 18:06,2021/11/08, PSTX,Poseida Therapeutics Inc.,Ostertag Eric,CEO 10%,S - Sale,7.09,-18924,5806212,0,-134 171 
,2021/11/10 18:03,2021/11/10, OEC,Orion Engineered Carbons S.A.,Hrivnak Robert G.,CAO Interim CFO,P - Purchase,20.07,25,10094,33,50 166 
,2021/11/10 18:01,2021/11/08, MPWR,Monolithic Power Systems Inc,Hsing Michael,CEO,S - Sale,548.27,-7813,1133020,-1,-4 283 634 
,2021/11/10 18:01,2021/11/08, MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,548.27,-146,137747,-1,-800 474 
D,2021/11/10 18:00,2021/11/10, SBSI,Southside Bancshares Inc,Shamburger Julie,CFO,S - Sale+OE,44.61,-2897,32294,-8,-129 235 
M,2021/11/10 17:56,2021/11/08, ARC,Arc Document Solutions Inc.,Suriyakumar Kumarakulasingam,COB Pres CEO 10%,P - Purchase,3.00,48117,1350594,4,144 475 
D,2021/11/10 17:51,2021/11/10, EL,Estee Lauder Companies Inc,Travis Tracey Thomas,EVP CFO,S - Sale+OE,344.99,-47638,42078,-53,-16 434 385 
,2021/11/10 17:49,2021/11/09, UA,Under Armour Inc.,Browne Colin,COO,S - Sale,21.04,-4755,369224,-11,-1 000 276 
,2021/11/10 17:47,2021/11/10, D,Dominion Energy Inc,Chapman James R.,EVP CFO Treasurer,P - Purchase,75.29,996,57103,2,74 998 
,2021/11/10 17:46,2021/11/08, IRNT,Ironnet Inc.,Alexander Keith Brian,Co-CEO Pres COB 10%,S - Sale,11.03,-90,11167124,-1,-992 700 
,2021/11/10 17:45,2021/11/10, D,Dominion Energy Inc,Blue Robert M,Chair Pres CEO,P - Purchase,75.29,3321,146410,2,249 998 
M,2021/11/10 17:44,2021/11/08, TZOO,Travelzoo,Bartel Holger,Global CEO,S - Sale,10.74,-59,76570,-44,-633 945 
,2021/11/10 17:42,2021/11/08, KNBE,Knowbe4 Inc.,Venkataraman Shrikrishna,Co-Pres CFO,S - Sale,27.56,-6073,313427,-2,-167 345 
DM,2021/11/10 17:39,2021/11/08, KBH,Kb Home,Mezger Jeffrey T,Pres CEO,S - Sale+OE,42.33,-319174,1097611,-23,-13 509 991 
D,2021/11/10 17:36,2021/11/09, IT,Gartner Inc,Hall Eugene A,CEO,S - Sale+OE,337.09,-28937,1147516,-2,-9 754 277 
,2021/11/10 17:34,2021/11/01, TSC,Tristate Capital Holdings Inc.,Getz James F,COB Pres CEO,S - Sale,30.05,-3586,1456502,0,-107 759 
,2021/11/10 17:33,2021/11/10, NICK,Nicholas Financial Inc,Marohn Douglas W,CEO Pres,P - Purchase,12.00,2,89116,2,24 000 
DM,2021/11/10 17:31,2021/11/08, IDXX,Idexx Laboratories Inc /de,McKeon Brian P,EVP CFO,S - Sale+OE,629.05,-1631,44367,-27,-10 259 809 
M,2021/11/10 17:14,2021/11/08, DIOD,Diodes Inc /del/,Lu Keh Shew,Pres CEO,S - Sale,109.47,-96,916843,-1,-1 050 932 
M,2021/11/10 17:14,2021/11/08, BGNE,Beigene Ltd.,Wu Xiaobin,Pres COO GM China,S - Sale,358.27,-10,968261,-1,-3 582 663 
,2021/11/10 17:12,2021/11/09, OSH,Oak Street Health Inc.,Price Geoffrey M,COO,S - Sale,37.79,-281,6172307,0,-1 061 775 
,2021/11/10 17:09,2021/11/09, ALGM,Allegro Microsystems Inc.,Walsh Paul V Jr,SVP CFO Treasurer,S - Sale,32.26,-75,977344,-7,-2 419 500 
DM,2021/11/10 17:06,2021/11/08, AXON,Axon Enterprise Inc.,Smith Patrick W,CEO,S - Sale+OE,180.58,-2216,775472,0,-400 171 
D,2021/11/10 17:05,2021/11/08, URG,Ur-Energy Inc,Smith Roger L.,CFO,S - Sale+OE,1.93,-141184,381884,-27,-272 189 
D,2021/11/10 16:56,2021/11/08, PGNY,Progyny Inc.,Livingston Mark S.,CFO,S - Sale+OE,65.61,-15858,89186,-15,-1 040 507 
,2021/11/10 16:54,2021/11/08, EXP,Eagle Materials Inc,Haack Michael,Pres CEO,S - Sale,160.00,-5,67320,-7,-800 000 
,2021/11/10 16:49,2021/11/09, MYE,Myers Industries Inc,McGaugh Michael,Pres CEO,P - Purchase,20.59,5,83211,6,102 950 
,2021/11/10 16:49,2021/11/08, DVN,Devon Energy Corp/de,Gaspar Clay M,EVP COO,S - Sale,44.28,-61053,861347,-7,-2 703 427 
,2021/11/10 16:47,2021/11/09, CAL,Caleres Inc,Sullivan Diane M,CEO COB,S - Sale,27.00,-2626,759738,0,-70 909 
,2021/11/10 16:47,2021/11/08, KALU,Kaiser Aluminum Corp,Harvey Keith,Pres CEO,S - Sale,110.00,-500,59886,-1,-55 000 
D,2021/11/10 16:45,2021/11/08, PLNT,Planet Fitness Inc.,Rondeau Christopher,CEO,S - Sale+OE,96.07,-150,0,-100,-14 410 275 
,2021/11/10 16:41,2021/11/10, BRKL,Brookline Bancorp Inc,McCurdy Michael W.,Co-Pres COO,S - Sale,16.73,-3,47132,-6,-50 190 
D,2021/11/10 16:36,2021/11/10, EXPI,Exp World Holdings Inc.,Gesing Jason,CEO of eXp Realty 10%,S - Sale+OE,43.49,-40,2211672,-2,-1 739 784 
,2021/11/10 16:36,2021/11/09, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale,45.40,-125,42084338,0,-567 475 
D,2021/11/10 16:36,2021/11/08, PCTY,Paylocity Holding Corp,Haske Michael R,Pres COO,S - Sale+OE,278.43,-16419,775885,-2,-4 571 600 
D,2021/11/10 16:36,2021/11/09, XYL,Xylem Inc.,Decker Patrick,Pres CEO,S - Sale+OE,132.91,-54643,237889,-19,-7 262 415 
,2021/11/10 16:35,2021/11/08, BIGC,Bigcommerce Holdings Inc.,Alvarez Robert,CFO,S - Sale,59.67,-2924,341495,-8,-1 744 631 
D,2021/11/10 16:33,2021/11/10, UTHR,United Therapeutics Corp,Rothblatt Martine A,COB CEO,S - Sale+OE,200.00,-3083,651845,0,-616 600 
M,2021/11/10 16:32,2021/11/09, LYLT,Loyalty Ventures Inc.,Horn Charles L,Pres CEO,P - Purchase,39.82,6278,8798,249,250 000 
,2021/11/10 16:30,2021/11/08, DFIN,Donnelley Financial Solutions Inc.,Leib Daniel,CEO,S - Sale,48.82,-35,438613,-7,-1 708 690 
,2021/11/10 16:30,2021/11/08, GS,Goldman Sachs Group Inc,Scherr Stephen M,CFO,S - Sale,410.25,-10,87786,-10,-4 102 500 
,2021/11/10 16:29,2021/11/09, PDCE,Pdc Energy Inc.,Meyers R Scott,SVP CFO,S - Sale,56.49,-2959,99364,-3,-167 154 
,2021/11/10 16:26,2021/11/08, LITE,Lumentum Holdings Inc.,Lowe Alan S,CEO,S - Sale,92.11,-26514,155904,-15,-2 442 199 
D,2021/11/10 16:21,2021/11/09, WK,Workiva Inc,Klindt Jill,SVP CFO CAO Treasurer,S - Sale+OE,161.00,-26,60954,-30,-4 186 000 
,2021/11/10 16:16,2021/11/09, STT,State Street Corp,Taraporevala Cyrus,"EVP, Pres CEO of SSGA",S - Sale,95.74,-4487,86657,-5,-429 585 
,2021/11/10 16:15,2021/11/09, PNW,Pinnacle West Capital Corp,Hatfield James R,EVP Advisor to CEO,S - Sale,63.76,-3327,25771,-11,-212 130 
,2021/11/10 16:15,2021/11/09, NTCT,Netscout Systems Inc,Szabados Michael,COO,S - Sale,33.06,-64,41174,-13,-211 575 
,2021/11/10 16:13,2021/11/09, AMC,Amc Entertainment Holdings Inc.,Aron Adam M,COB Pres CEO,S - Sale,40.53,-625,408497,-60,-25 330 625 
D,2021/11/10 16:12,2021/11/08, RGNX,Regenxbio Inc.,Mills Kenneth T.,Pres CEO,S - Sale+OE,40.00,-15,280984,-1,-60 000 
D,2021/11/10 16:08,2021/11/09, NET,Cloudflare Inc.,Seifert Thomas J,CFO,S - Sale+OE,204.31,-20,50156,-29,-4 086 266 
D,2021/11/10 16:08,2021/11/08, KRTX,Karuna Therapeutics Inc.,Ignelzi Troy A.,CFO,S - Sale+OE,152.32,-135,18000,-43,-2 056 320 
,2021/11/10 16:07,2021/11/10, CDLX,Cardlytics Inc.,Christiansen Andrew,CFO,S - Sale,88.41,-250,11094,-2,-22 103 
,2021/11/10 16:06,2021/11/10, QTRX,Quanterix Corp,Hrusovsky E Kevin,COB CEO,S - Sale,55.18,-5,897811,-1,-275 897 
D,2021/11/10 16:06,2021/11/08, SITE,Siteone Landscape Supply Inc.,Guthrie John T,EVP CFO Assistant Sec.,S - Sale+OE,246.77,-8465,11220,-43,-2 088 864 
M,2021/11/10 15:46,2021/11/08, BVH,Bluegreen Vacations Holding Corp,Levan Alan B,COB CEO Pres 10%,P - Purchase,30.26,13032,3197019,0,394 296 
D,2021/11/10 15:20,2021/11/09, MAR,Marriott International Inc /md/,Oberg Kathleen K.,EVP CFO,S - Sale+OE,166.30,-1069,74336,-13,-1 777 763 
M,2021/11/10 14:28,2021/11/08, HLIO,Helios Technologies Inc.,Fulton Tricia L,CFO,S - Sale,102.15,-35,47873,-7,-357 535 
DM,2021/11/10 14:23,2021/11/08, HTBI,Hometrust Bancshares Inc.,Stonestreet Dana L.,COB CEO,S - Sale+OE,31.03,-6348,286336,-2,-196 948 
,2021/11/10 14:22,2021/11/10, TREX,Trex Co Inc,Schemm Dennis Charles,SVP CFO,S - Sale,129.24,-1719,10352,-14,-222 164 
DM,2021/11/10 14:16,2021/11/08, ANDE,Andersons Inc.,Bowe Patrick E.,Pres CEO,S - Sale+OE,38.13,-33855,512039,-6,-1 290 988 
D,2021/11/10 14:12,2021/11/09, CUBI,Customers Bancorp Inc.,Sidhu Jay S,COB CEO,S - Sale+OE,59.60,-40,1424912,-3,-2 384 092 
D,2021/11/10 14:08,2021/11/08, CRVL,Corvel Corp,O'Brien Brandon,CFO,S - Sale+OE,189.50,-1,2656,-27,-189 500 
D,2021/11/10 14:03,2021/11/08, HAS,Hasbro Inc.,Thomas Deborah,EVP CFO,S - Sale+OE,96.11,-20798,128344,-14,-1 998 816 
,2021/11/10 12:25,2021/11/08, WLK,Westlake Chemical Corp,Bender Mark Steven,EVP CFO,S - Sale,100.77,-631,24393,-3,-63 587 
DM,2021/11/10 11:45,2021/11/08, NG,Novagold Resources Inc,Lang Gregory A.,Pres CEO,S - Sale+OE,7.78,-60887,1988574,-3,-473 677 
,2021/11/10 11:26,2021/11/09, TMP,Tompkins Financial Corp,Boyce David S,EVP Pres CEO Tompkins Ins.,S - Sale,84.00,-15,23618,-6,-126 000 
,2021/11/10 11:08,2021/11/09, VICR,Vicor Corp,Vinciarelli Patrizio,COB CEO 10%,S - Sale,158.10,-10728,9653073,0,-1 696 097 
D,2021/11/10 10:58,2021/11/09, YUM,Yum Brands Inc,Lowings Anthony,CEO-KFC Division,S - Sale+OE,126.54,-6662,46223,-13,-843 009 
D,2021/11/10 09:52,2021/11/08, CUBI,Customers Bancorp Inc.,Sidhu Jay S,COB CEO,S - Sale+OE,59.85,-50,1424912,-3,-2 992 375 
D,2021/11/10 09:08,2021/11/08, NWBI,Northwest Bancshares Inc.,Harvey William W,SEVP CFO,S - Sale+OE,14.18,-1296,211592,-6,-183 768 
,2021/11/10 09:08,2021/11/09, CMT,Core Molding Technologies Inc,Zimmer John P,EVP Treasurer Secretary CFO,P - Purchase,9.78,25,186956,1,24 438 
,2021/11/10 08:01,2021/11/09, ECOR,Electrocore Inc.,Posner Brian M,CFO,P - Purchase,0.96,10,86555,13,9 600 
,2021/11/10 08:00,2021/11/09, GLTO,Galecto Inc.,Schambye Hans T.,CEO,P - Purchase,3.50,45,47428,10,15 750 
,2021/11/10 07:01,2021/11/08, MPLX,Mplx LP,Floerke Gregory Scott,EVP COO,S - Sale,31.26,-5,78923,-6,-156 317 
DM,2021/11/09 21:40,2021/11/05, KDNY,Chinook Therapeutics Inc.,Frohlich Tom,COO,S - Sale+OE,14.48,-3377,140849,-19,-488 938 
M,2021/11/09 21:30,2021/11/05, ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,S - Sale,50.00,-14377,779961,-2,-718 850 
M,2021/11/09 21:00,2021/11/05, LVO,Liveone Inc.,Ellin Robert S,CEO COB 10%,P - Purchase,2.37,35,18618475,0,83 106 
M,2021/11/09 20:51,2021/11/05, DRIO,Dariohealth Corp.,Raphael Erez,CEO,S - Sale,19.07,-1,876135,0,-19 073 
DM,2021/11/09 20:13,2021/11/05, CPRI,Capri Holdings Ltd,Idol John D,COB CEO,S - Sale+OE,65.61,-572761,2689285,-18,-37 576 310 
DM,2021/11/09 20:00,2021/11/05, OLO,Olo Inc.,Glass Noah H.,CEO,S - Sale+OE,30.13,-95844,0,-100,-2 888 128 
,2021/11/09 19:59,2021/11/05, EXLS,Exlservice Holdings Inc.,Kapoor Rohit,CEO Vice COB,S - Sale,134.75,-5048,587883,-1,-680 218 
D,2021/11/09 19:45,2021/11/09, EW,Edwards Lifesciences Corp,Mussallem Michael A,COB CEO,S - Sale+OE,119.90,-3255,3782509,-1,-3 902 872 
D,2021/11/09 19:16,2021/11/05, BILL,Bill.Com Holdings Inc.,Rettig John R.,CFO,S - Sale+OE,331.57,-65,154420,-4,-2 155 172 
,2021/11/09 19:02,2021/11/08, STEM,Stem Inc.,Triplett Mark William,COO,S - Sale,24.94,-5,40801,-11,-124 693 
,2021/11/09 18:53,2021/11/08, CVNA,Carvana Co.,Jenkins Mark W.,CFO,S - Sale,293.89,-10,19595,-34,-2 938 900 
,2021/11/09 18:53,2021/11/08, CVNA,Carvana Co.,Huston Benjamin E.,COO,S - Sale,293.89,-10,19595,-34,-2 938 900 
D,2021/11/09 18:48,2021/11/05, ZM,Zoom Video Communications Inc.,Steckelberg Kelly,CFO,S - Sale+OE,265.59,-67,2022,-77,-1 779 450 
M,2021/11/09 18:43,2021/11/05, PACW,Pacwest Bancorp,Blake Christopher D,Pres CEO Community Banking,S - Sale,49.55,-6,82625,-7,-297 275 
D,2021/11/09 18:25,2021/11/08, SPT,Sprout Social Inc.,Howard Justyn Russell,COB CEO 10%,S - Sale+OE,130.94,-20,171341,-10,-2 618 752 
,2021/11/09 18:07,2021/11/05, PRVA,Privia Health Group Inc.,Mountcastle David,CFO,S - Sale,27.38,-28079,47826,-37,-768 931 
,2021/11/09 18:01,2021/11/08, ALGN,Align Technology Inc,Morici John,CFO,S - Sale,699.08,-3,827,-78,-2 097 240 
,2021/11/09 18:00,2021/11/03, GNTY,Guaranty Bancshares Inc /tx/,Abston Tyson T,COB CEO,S - Sale,38.42,-2616,142968,-2,-100 497 
,2021/11/09 17:56,2021/11/05, CAL,Caleres Inc,Sullivan Diane M,CEO COB,S - Sale,26.67,-192,762364,-2,-512 037 
,2021/11/09 17:43,2021/11/08, DOCU,Docusign Inc.,Gaylor Cynthia,CFO,S - Sale,273.27,-5983,10753,-36,-1 634 991 
M,2021/11/09 17:24,2021/11/05, NSIT,Insight Enterprises Inc,Lamneck Kenneth T,CEO,S - Sale,104.77,-9,348362,-3,-942 964 
D,2021/11/09 17:19,2021/11/05, ARQT,Arcutis Biotherapeutics Inc.,Watanabe Todd Franklin,Pres CEO,S - Sale+OE,21.50,-1,812793,0,-21 502 
,2021/11/09 17:13,2021/11/09, SYPR,Sypris Solutions Inc,Allen Anthony C,VP CFO,S - Sale,3.78,-8,284309,-3,-30 240 
D,2021/11/09 17:04,2021/11/05, CUBI,Customers Bancorp Inc.,Sidhu Jay S,COB CEO,S - Sale+OE,58.75,-60,1424912,-4,-3 525 210 
,2021/11/09 17:00,2021/11/05, AIZ,Assurant Inc.,Colberg Alan B.,CEO,S - Sale,165.43,-134,174768,-7,-2 216 733 
M,2021/11/09 17:00,2021/11/05, EVC,Entravision Communications Corp,Young Christopher T,CFO,S - Sale,9.00,-50,312751,-14,-450 000 
M,2021/11/09 17:00,2021/11/08, AAT,American Assets Trust Inc.,Rady Ernest S,COB CEO 10%,P - Purchase,39.46,87,10779900,0,343 284 
,2021/11/09 17:00,2021/11/08, MIME,Mimecast Ltd,Bauer Peter,CEO,S - Sale,79.03,-75,2893747,0,-592 743 
,2021/11/09 16:57,2021/11/08, ACIW,Aci Worldwide Inc.,Almeida Odilon,Dir Pres CEO,P - Purchase,32.59,15352,184410,9,500 322 
,2021/11/09 16:55,2021/11/05, PLXS,Plexus Corp,Jermain Patrick John,EVP CFO,S - Sale,94.34,-4123,41404,-9,-388 946 
,2021/11/09 16:54,2021/11/05, PLXS,Plexus Corp,Kelsey Todd P.,Pres CEO,S - Sale,94.75,-68,127308,-5,-644 300 
,2021/11/09 16:48,2021/11/09, METC,Ramaco Resources Inc.,Atkins Randall Whittaker,CEO,S - Sale,15.47,-57575,2979016,-2,-890 486 
D,2021/11/09 16:44,2021/11/08, APPN,Appian Corp,Lynch Mark Steven,CFO,S - Sale+OE,96.81,-5065,14207,-26,-490 338 
DM,2021/11/09 16:43,2021/11/05, FNKO,Funko Inc.,Mariotti Brian Richard,CEO,S - Sale+OE,19.65,-79539,1654850,-5,-1 563 101 
M,2021/11/09 16:34,2021/11/04, PEB,Pebblebrook Hotel Trust,Bortz Jon E,COB Pres CEO,S - Sale,25.07,-15472,47681,-24,-387 857 
D,2021/11/09 16:32,2021/11/05, RVLV,Revolve Group Inc.,Timmermans Jesse,CFO,S - Sale+OE,80.88,-1587,0,-100,-1 283 536 
D,2021/11/09 16:32,2021/11/05, TKR,Timken Co,Fracassa Philip D.,EVP CFO,S - Sale+OE,72.71,-922,77913,-11,-670 386 
,2021/11/09 16:30,2021/11/05, NARI,Inari Medical Inc.,Hoffman William,Pres CEO,S - Sale,91.22,-30,540369,-5,-2 736 611 
,2021/11/09 16:26,2021/11/08, LDI,Loandepot Inc.,Hsieh Anthony Li,CEO 10%,P - Purchase,6.98,18215,1477171,14,1 271 407 
,2021/11/09 16:20,2021/11/05, CBOE,Cboe Global Markets Inc.,Isaacson Christopher A,EVP COO,S - Sale,132.46,-2,51433,-4,-264 911 
D,2021/11/09 16:18,2021/11/08, CRI,Carters Inc,Casey Michael Dennis,COB CEO,S - Sale+OE,105.99,-30312,443361,-6,-3 212 859 
D,2021/11/09 16:17,2021/11/08, LNC,Lincoln National Corp,Freitag Randal J,EVP CFO,S - Sale+OE,73.05,-6143,206259,-23,-4 487 462 
,2021/11/09 16:15,2021/11/09, PCTI,Pc Tel Inc,Neumann David A,CEO,P - Purchase,6.03,8,281181,3,48 240 
,2021/11/09 16:12,2021/11/09, SRLP,Sprague Resources LP,Long David C,CFO,P - Purchase,16.25,9,25050,56,146 250 
,2021/11/09 16:11,2021/11/08, HSY,Hershey Co,Buck Michele,COB Pres CEO,S - Sale,175.87,-5,165497,-3,-879 350 
,2021/11/09 16:11,2021/11/09, IHRT,Iheartmedia Inc.,Pittman Robert W,CEO Dir,P - Purchase,20.77,2415,665362,4,501 680 
D,2021/11/09 16:06,2021/11/05, RDFN,Redfin Corp,Nielsen Christopher John,CFO,S - Sale+OE,49.50,-45,26621,-14,-222 750 
M,2021/11/09 16:05,2021/11/05, MYRG,Myr Group Inc.,Swartz Richard S. Jr.,Pres CEO,S - Sale,111.82,-13858,101923,-12,-1 549 528 
M,2021/11/09 16:05,2021/11/05, TTGT,Techtarget Inc,Cotoia Michael,CEO,S - Sale,101.28,-5025,9745,-84,-5 089 399 
D,2021/11/09 16:04,2021/11/05, HCAT,Health Catalyst Inc.,Horstmeier Paul,COO,S - Sale+OE,51.97,-1075,108441,-9,-558 650 
,2021/11/09 16:02,2021/11/08, ..,Parking Reit Inc.,Chavez Manuel III,CEO 10%,P - Purchase,11.75,900506,2624831,52,10 580 946 
,2021/11/09 16:01,2021/11/08, FORD,Forward Industries Inc.,Severino Paul Jean,COO of Subsidiary,S - Sale,2.22,-2,59918,-3,-4 440 
,2021/11/09 15:30,2021/11/05, CMTG,Claros Mortgage Trust Inc.,McGillis Mike,Pres CFO,P - Purchase,18.65,20,145000,16,373 000 
,2021/11/09 15:30,2021/11/05, CMTG,Claros Mortgage Trust Inc.,Mack Richard,CEO COB,P - Purchase,18.65,268097,2505289,12,5 000 009 
DM,2021/11/09 15:23,2021/11/05, SCL,Stepan Co,Rojo Luis,VP CFO,S - Sale+OE,126.55,-2,1686,-54,-253 108 
D,2021/11/09 15:18,2021/11/08, PBHC,Pathfinder Bancorp Inc.,Rusnak Walter,SVP CFO,P - Purchase,16.93,777,56113,1,13 155 
D,2021/11/09 15:18,2021/11/05, KO,Coca Cola Co,Smith Brian John,Pres COO,S - Sale+OE,56.64,-37,155437,-19,-2 095 732 
,2021/11/09 15:12,2021/11/08, EAF,Graftech International Ltd,Rintoul David J.,Pres CEO,S - Sale,12.86,-4575,115655,-28,-588 130 
M,2021/11/09 15:02,2021/11/05, TRS,Trimas Corp,Amato Thomas A,Pres CEO,S - Sale,37.11,-125,202142,0,-4 638 
,2021/11/09 14:56,2021/11/05, CFBK,Cf Bankshares Inc.,O'Dell Timothy T,CEO,P - Purchase,22.38,1,228521,0,22 375 
,2021/11/09 14:42,2021/11/05, SXI,Standex International Corp/de/,Dunbar David A.,Pres CEO COB,S - Sale,120.00,-114,99069,0,-13 680 
,2021/11/09 14:36,2021/11/05, RGR,Sturm Ruger & Co Inc,Killoy Christopher John,CEO Pres,S - Sale,73.56,-5083,35332,-13,-373 905 
,2021/11/09 14:27,2021/11/05, LASR,Nlight Inc.,Keeney Scott H,Pres CEO,S - Sale,29.58,-122266,703117,-15,-3 616 628 
,2021/11/09 13:04,2021/11/05, MMLP,Martin Midstream Partners L.P.,Taylor Sharon L,CFO,P - Purchase,3.11,584,14018,4,1 817 
,2021/11/09 13:04,2021/11/05, MMLP,Martin Midstream Partners L.P.,Bondurant Robert D,Pres CEO,P - Purchase,3.11,1067,121848,1,3 317 
D,2021/11/09 12:23,2021/11/05, TYL,Tyler Technologies Inc,Miller Brian K,EVP CFO,S - Sale+OE,541.40,-25,52832,-5,-1 353 488 
,2021/11/09 12:17,2021/11/08, NXST,Nexstar Media Group Inc.,Carter Thomas,Pres COO,S - Sale,167.45,-5,110885,-4,-837 249 
,2021/11/09 12:01,2021/11/05, BALY,Bally'S Corp,Capp Stephen H,EVP CFO,P - Purchase,44.82,55,219182,3,246 510 
,2021/11/09 12:00,2021/11/05, BALY,Bally'S Corp,Fenton Lee,CEO,P - Purchase,44.99,575,239289,2,258 693 
,2021/11/09 11:58,2021/11/05, FFIV,F5 Networks Inc.,Locoh-Donou Francois,Pres CEO Dir,S - Sale,225.00,-162,94937,0,-36 450 
,2021/11/09 11:03,2021/11/05, TZOO,Travelzoo,Bartel Holger,Global CEO,S - Sale,10.64,-1723,67501,-2,-18 333 
,2021/11/09 10:52,2021/11/04, HAYW,Hayward Holdings Inc.,Holleran Kevin,Pres CEO,S - Sale,23.92,-12772,441413,-3,-305 499 
M,2021/11/09 10:37,2021/11/05, CTS,Cts Corp,Agrawal Ashish,CFO,S - Sale,37.66,-30,124280,-19,-1 129 768 
D,2021/11/09 10:21,2021/11/05, HUM,Humana Inc,Broussard Bruce D,Pres CEO,S - Sale+OE,454.70,-50006,56294,-47,-22 737 766 
D,2021/11/09 10:03,2021/11/08, SBSI,Southside Bancshares Inc,McCabe Brian K,COO,S - Sale+OE,44.06,-3,36017,-8,-132 180 
,2021/11/09 08:00,2021/11/08, GLTO,Galecto Inc.,Freve Jonathan,CFO,P - Purchase,3.40,3,8000,60,10 200 
,2021/11/09 07:00,2021/11/05, TCON,Tracon Pharmaceuticals Inc.,Theuer Charles,Pres CEO,P - Purchase,3.41,4,215137,2,13 655 
D,2021/11/08 21:42,2021/11/05, FRSH,Freshworks Inc.,Sloat Tyler,CFO,S - Sale+OE,38.95,-266028,0,-100,-10 361 791 
D,2021/11/08 21:32,2021/11/05, FRSH,Freshworks Inc.,Mathrubootham Rathnagirish,CEO,S - Sale+OE,38.35,,0,-100,-47 206 242 
M,2021/11/08 21:18,2021/11/05, ANET,Arista Networks Inc.,Ullal Jayshree,Pres CEO,S - Sale,525.85,-47,2874057,-2,-24 715 000 
M,2021/11/08 20:51,2021/11/04, BBBY,Bed Bath & Beyond Inc,Arnal Gustavo,EVP CFO,P - Purchase,20.44,125,318196,4,255 550 
D,2021/11/08 20:48,2021/11/05, FB,Meta Platforms Inc.,Zuckerberg Mark,COB CEO 10%,S - Sale+OE,342.14,-773,846706,-8,-26 447 294 
