X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
DM,2021/11/03 16:36,2021/11/01, TMO,Thermo Fisher Scientific Inc.,Stevenson Mark,EVP COO,S - Sale+OE,$635.36,-5385,127752,-30%,-$34214147
D,2021/11/03 16:34,2021/11/02, TMO,Thermo Fisher Scientific Inc.,Williamson Stephen,SVP CFO,S - Sale+OE,$638.10,-2255,40221,-36%,-$14389045
,2021/11/03 16:34,2021/11/02, EXR,Extra Space Storage Inc.,Herrington Matthew T,EVP COO,S - Sale,$202.54,-400,4746,-8%,-$81014
,2021/11/03 16:30,2021/11/01, HZNP,Horizon Therapeutics Public Ltd Co,Walbert Timothy P,COB Pres CEO,S - Sale,$118.49,-25,793717,-3%,-$2962327
D,2021/11/03 16:23,2021/11/01, EXTR,Extreme Networks Inc,Meyercord Edward,Pres CEO,S - Sale+OE,$10.14,-25,718806,-3%,-$253595
D,2021/11/03 16:18,2021/11/01, KRTX,Karuna Therapeutics Inc.,Miller Andrew Craig,COO,S - Sale+OE,$142.03,-2827,51500,-5%,-$401521
,2021/11/03 16:17,2021/11/03, PKBK,Parke Bancorp Inc.,Pantilione Vito S,Pres CEO,P - Purchase,$22.66,700,313142,0%,+$15862
D,2021/11/03 16:16,2021/11/01, EQR,Equity Residential,Garechana Robert,EVP CFO,S - Sale+OE,$86.21,-9146,19219,-32%,-$788477
,2021/11/03 16:16,2021/11/02, AKRO,Akero Therapeutics Inc.,Cheng Andrew,Pres CEO,S - Sale,$22.57,-175,273496,-6%,-$394975
D,2021/11/03 16:15,2021/11/01, AKRO,Akero Therapeutics Inc.,White William Richard,CFO,S - Sale+OE,$22.24,-65,3277,-66%,-$144560
,2021/11/03 16:12,2021/11/01, WCN,Waste Connections Inc.,Chambliss Darrell W,EVP COO,S - Sale,$135.06,-12466,94980,-12%,-$1683659
,2021/11/03 16:11,2021/11/02, NVCR,Novocure Ltd,Cordova Ashley,CFO,S - Sale,$107.28,-209,41758,0%,-$22421
D,2021/11/03 16:07,2021/11/02, WINA,Winmark Corp,Ishaug Anthony D,CFO,S - Sale+OE,$237.57,-2226,39408,-5%,-$528828
,2021/11/03 16:06,2021/11/02, FELE,Franklin Electric Co Inc,Sengstack Gregg C,Chairperson CEO,S - Sale,$88.33,-6871,458426,-1%,-$606919
D,2021/11/03 16:03,2021/11/01, BPMC,Blueprint Medicines Corp,Albers Jeffrey W.,CEO Pres,S - Sale+OE,$115.16,-5,188448,-3%,-$575800
,2021/11/03 16:02,2021/11/02, KFRC,Kforce Inc,Dunkel David L,CEO,S - Sale,$70.04,-40111,590302,-6%,-$2809374
,2021/11/03 16:01,2021/11/01, DCT,Duck Creek Technologies Inc.,Chippari Vincent A,CFO,S - Sale,$31.19,-25,250304,-9%,-$779750
DM,2021/11/03 16:00,2021/11/01, PRCH,Porch Group Inc.,Neagle Matthew,COO,S - Sale+OE,$21.68,-125,303516,-4%,-$271045
,2021/11/03 15:58,2021/11/01, CPSI,Computer Programs & Systems Inc,Douglas John B Jr,Pres CEO,S - Sale,$36.08,-1,236567,0%,-$36080
,2021/11/03 15:32,2021/11/03, PFBX,Peoples Financial Corp /ms/,Swetman Chevis,CEO Pres,P - Purchase,$16.80,1013,359791,0%,+$17018
,2021/11/03 14:03,2021/11/03, MSEX,Middlesex Water Co,Doll Dennis W,Pres CEO,S - Sale,$100.46,-3,92008,-3%,-$301364
,2021/11/03 13:46,2021/11/02, CNOB,Connectone Bancorp Inc.,Sorrentino Frank III,COB Pres CEO,S - Sale,$34.12,-30,760392,-4%,-$1023666
D,2021/11/03 13:33,2021/11/01, U,Unity Software Inc.,Riccitiello John S.,Pres CEO,S - Sale+OE,$149.84,-229382,3508270,-6%,-$34371469
M,2021/11/03 13:21,2021/04/30, JBLU,Jetblue Airways Corp,Hayes Robin,CEO,P - Purchase,$13.67,1172,557315,0%,+$16021
,2021/11/03 13:21,2021/11/01, JBLU,Jetblue Airways Corp,Hayes Robin,CEO,S - Sale,$14.02,-1,557315,0%,-$14020
D,2021/11/03 11:28,2021/11/01, RELL,Richardson Electronics Ltd/de,Ben Robert J,CFO CAO Corporate Secretary,S - Sale+OE,$11.17,-3,42662,-7%,-$33510
,2021/11/03 11:20,2021/11/01, ARCT,Arcturus Therapeutics Holdings Inc.,Chivukula Pad,Chief Scientific Officer COO,S - Sale,$44.41,-10,612548,-2%,-$444100
D,2021/11/03 11:16,2021/11/02, CHE,Chemed Corp,McNamara Kevin J,Pres CEO,S - Sale+OE,$485.06,-6,130472,-4%,-$2910360
DM,2021/11/02 21:46,2021/10/29, TW,Tradeweb Markets Inc.,Olesky Lee,CEO,S - Sale+OE,$89.91,-168012,493457,-25%,-$15106458
,2021/11/02 21:37,2021/10/29, SEMR,Semrush Holdings Inc.,Shchegolev Oleg,CEO 10%,S - Sale,$24.29,-16048,2775100,-1%,-$389728
D,2021/11/02 21:20,2021/10/29, ZWS,Zurn Water Solutions Corp,Peterson Mark W,SVP CFO,S - Sale+OE,$36.04,-123709,257747,-32%,-$4458200
,2021/11/02 21:19,2021/11/02, AIRS,Airsculpt Technologies Inc.,Rollins Aaron,CEO 10%,S - Sale,$11.00,-525,13461583,-4%,-$5775000
D,2021/11/02 21:18,2021/10/29, ZWS,Zurn Water Solutions Corp,Adams Todd A.,COB Pres CEO,S - Sale+OE,$36.04,-64448,1359137,-32%,-$23225641
D,2021/11/02 21:02,2021/11/01, RUN,Sunrun Inc.,Vonreichbauer Thomas Arthur,CFO,S - Sale+OE,$59.20,-65,167656,-4%,-$384800
D,2021/11/02 21:01,2021/10/29, RENT,Rent the Runway Inc.,O'Sullivan Scarlett,CFO,P - Purchase,$21.00,3,231851,+1%,+$63000
DM,2021/11/02 20:43,2021/10/29, AXON,Axon Enterprise Inc.,Smith Patrick W,CEO,S - Sale+OE,$180.80,-95248,683564,-12%,-$17220593
M,2021/11/02 20:33,2021/10/29, GLDD,Great Lakes Dredge & Dock Corp,Simonelli David E,COO,S - Sale,$15.37,-5,207073,-2%,-$76835
DM,2021/11/02 20:29,2021/11/01, LAZY,Lazydays Holdings Inc.,Tomashot Nicholas J,CFO,S - Sale+OE,$21.42,-38526,61026,-39%,-$825085
D,2021/11/02 20:22,2021/10/25, SMFR,Sema4 Holdings Corp.,Coffin James,Pres COO,S - Sale+OE,$7.54,-5752,16765,-26%,-$43370
D,2021/11/02 20:22,2021/10/29, SNOW,Snowflake Inc.,Slootman Frank,CEO COB,S - Sale+OE,$353.52,-10322,1372997,-1%,-$3649002
D,2021/11/02 20:21,2021/10/25, SMFR,Sema4 Holdings Corp.,Ro Isaac,CFO,S - Sale+OE,$7.54,-40848,84152,-33%,-$307994
D,2021/11/02 20:19,2021/10/25, SMFR,Sema4 Holdings Corp.,Schadt Eric,CEO,S - Sale+OE,$7.54,-33332,45480,-42%,-$251323
,2021/11/02 20:03,2021/11/01, EA,Electronic Arts Inc.,Miele Laura,EVP COO,S - Sale,$142.19,-31,20532,-13%,-$440798
,2021/11/02 19:50,2021/11/01, DECK,Deckers Outdoor Corp,Lafitte David E.,COO,S - Sale,$395.48,-500,24499,-2%,-$197740
,2021/11/02 19:47,2021/11/01, DECK,Deckers Outdoor Corp,Powers David,"Presamp, CEO",S - Sale,$395.48,-2225,92204,-2%,-$879943
D,2021/11/02 19:34,2021/11/02, HCA,Hca Healthcare Inc.,Hazen Samuel N,CEO,S - Sale+OE,$251.72,-50,1136984,-4%,-$12586223
M,2021/11/02 19:24,2021/11/01, ZNTL,Zentalis Pharmaceuticals Inc.,Sun Anthony Y,Pres CEO,S - Sale,$80.96,-20942,2666153,-1%,-$1695374
D,2021/11/02 19:07,2021/11/01, ROKU,Roku Inc,Wood Anthony J.,CEO COB BOD 10%,S - Sale+OE,$314.70,-85,61000,-58%,-$26749118
DM,2021/11/02 19:00,2021/10/29, EDR,Endeavor Group Holdings Inc.,Emanuel Ariel,CEO 10%,S - Sale+OE,$26.50,-67185,1209363,-36%,-$17802101
,2021/11/02 18:59,2021/11/01, SIG,Signet Jewelers Ltd,Drosos Virginia,CEO,S - Sale,$93.89,-25,558054,-4%,-$2347233
DM,2021/11/02 18:52,2021/10/29, LAZY,Lazydays Holdings Inc.,Murnane William P,CEO,S - Sale+OE,$21.34,-55189,254667,-18%,-$1177635
D,2021/11/02 18:46,2021/10/29, SGEN,Seagen Inc.,Simpson Todd E,CFO,S - Sale+OE,$180.00,-33564,126647,-21%,-$6041523
,2021/11/02 18:37,2021/11/02, SYPR,Sypris Solutions Inc,Allen Anthony C,VP CFO,S - Sale,$3.84,-8,292309,-3%,-$30720
D,2021/11/02 18:16,2021/11/01, OM,Outset Medical Inc.,Vazquez Martin,COO,S - Sale+OE,$56.06,-115,9255,-55%,-$644671
D,2021/11/02 18:14,2021/11/01, OM,Outset Medical Inc.,Trigg Leslie,CEO,S - Sale+OE,$56.41,-35,259337,-12%,-$1974388
M,2021/11/02 18:06,2021/11/01, NSIT,Insight Enterprises Inc,Lamneck Kenneth T,CEO,S - Sale,$97.00,-2,360362,-1%,-$194000
D,2021/11/02 17:53,2021/11/01, ANAB,Anaptysbio Inc,Suria Hamza,Pres CEO,S - Sale+OE,$32.31,-36646,67636,-35%,-$1184106
,2021/11/02 17:49,2021/11/01, SRDX,Surmodics Inc,Maharaj Gary R,Pres CEO,S - Sale,$54.65,-6,146811,-4%,-$327904
D,2021/11/02 17:45,2021/11/02, EL,Estee Lauder Companies Inc,Freda Fabrizio,Pres CEO,S - Sale+OE,$317.04,-10432,75674,-12%,-$3307328
D,2021/11/02 17:37,2021/11/01, ALRM,Alarm.Com Holdings Inc.,Valenzuela Steve,CFO,S - Sale+OE,$84.14,-15,41094,-4%,-$126210
D,2021/11/02 17:32,2021/11/02, KOSS,Koss Corp,Smith David Donnan,CFO,S - Sale+OE,$15.54,-10,31,-100%,-$155400
,2021/11/02 17:30,2021/11/01, DVAX,Dynavax Technologies Corp,Novack David F,Pres COO,S - Sale,$20.12,-20,44066,-31%,-$402400
,2021/11/02 17:25,2021/11/01, INSW,International Seaways Inc.,Pribor Jeffrey,SVPCFO Treasurer,S - Sale,$17.68,-1,42164,-2%,-$17680
D,2021/11/02 17:21,2021/11/01, SWAV,Shockwave Medical Inc.,Puckett Dan,CFO,S - Sale+OE,$219.72,-25,45788,-5%,-$549290
M,2021/11/02 17:20,2021/10/29, MASI,Masimo Corp,Kiani Joe E,CEO COB,S - Sale,$291.15,-45842,3923749,-1%,-$13346917
D,2021/11/02 17:16,2021/10/29, CYTK,Cytokinetics Inc,Blum Robert I,Pres CEO,S - Sale+OE,$35.80,-5,364229,-1%,-$178997
,2021/11/02 17:13,2021/11/01, PEGA,Pegasystems Inc,Stillwell Kenneth,COO CFO,S - Sale,$118.66,-1,7826,-11%,-$118660
,2021/11/02 17:11,2021/11/01, RES,Rpc Inc,Palmer Ben M,VP CFO Corp Secy,S - Sale,$5.46,-14407,724112,-2%,-$78662
,2021/11/02 17:08,2021/11/02, SPT,Sprout Social Inc.,Del Preto Joseph,CFO Treasurer,S - Sale,$124.65,-453,110591,0%,-$56466
,2021/11/02 17:06,2021/11/01, ALTM,Altus Midstream Co,Bretches D. Clay,CEO,P - Purchase,$62.41,200,24370,+1%,+$12482
,2021/11/02 17:01,2021/11/01, PRAA,Pra Group Inc,Graham Peter M,EVP CFO,S - Sale,$43.26,-1685,48746,-3%,-$72893
,2021/11/02 16:59,2021/11/01, JNPR,Juniper Networks Inc,Miller Kenneth Bradley,EVP CFO,S - Sale,$29.44,-6,126724,-5%,-$176640
,2021/11/02 16:57,2021/10/29, DXLG,Destination Xl Group Inc.,Stratton Peter H Jr.,EVP CFO Treasurer,S - Sale,$7.00,-20,173470,-10%,-$140000
,2021/11/02 16:55,2021/10/29, CHEF,Chefs' Warehouse Inc.,Leddy James,CFO,S - Sale,$35.00,-1,113573,-1%,-$35000
,2021/11/02 16:47,2021/10/29, KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,Pres CEO,P - Purchase,$5.57,373,1915473,0%,+$2078
,2021/11/02 16:46,2021/10/29, KFS,Kingsway Financial Services Inc,Hansen Kent A,CFO EVP,P - Purchase,$5.57,269,60622,0%,+$1498
M,2021/11/02 16:44,2021/10/29, AMRC,Ameresco Inc.,Sakellaris George P,Pres CEO 10%,S - Sale,$82.80,-23147,2068932,-1%,-$1916473
,2021/11/02 16:41,2021/11/01, VBTX,Veritex Holdings Inc.,Holland C Malcolm III,COB CEO Pres,S - Sale,$41.34,-625,151850,-4%,-$258404
DM,2021/11/02 16:38,2021/10/29, AGTI,Agiliti Inc. De,Pekarek James B,EVP CFO,S - Sale+OE,$22.77,-35,210984,-14%,-$796966
D,2021/11/02 16:38,2021/10/29, AMP,Ameriprise Financial Inc,Cracchiolo James M,COB CEO,S - Sale+OE,$303.67,-30632,173514,-15%,-$9302121
,2021/11/02 16:32,2021/11/01, OSIS,Osi Systems Inc,Chopra Deepak,Pres CEO,S - Sale,$92.37,-25,525780,-5%,-$2309250
,2021/11/02 16:28,2021/11/01, AMSC,American Superconductor Corp /de/,McGahn Daniel P,COB Pres CEO,S - Sale,$18.96,-7241,730928,-1%,-$137298
M,2021/11/02 16:26,2021/11/01, AMSC,American Superconductor Corp /de/,Kosiba John W Jr,SVP CFO Treasurer,S - Sale,$18.85,-11008,238864,-4%,-$207462
D,2021/11/02 16:25,2021/11/01, BSX,Boston Scientific Corp,Mahoney Michael F,COB Pres CEO,S - Sale+OE,$43.05,-201042,2081822,-9%,-$8655682
D,2021/11/02 16:23,2021/11/01, CRM,Salesforce.Com Inc.,Weaver Amy E,Pres CFO,S - Sale+OE,$301.50,-6635,23232,-22%,-$2000453
,2021/11/02 16:21,2021/11/01, FIVN,Five9 Inc.,Trollope Rowan M,CEO,S - Sale,$159.36,-6,166542,-3%,-$956180
,2021/11/02 16:21,2021/11/01, MASS,908 Devices Inc.,Knopp Kevin J.,Pres CEO,S - Sale,$34.62,-20,1258061,-2%,-$692401
,2021/11/02 16:20,2021/10/29, FTK,Flotek Industries Inc/cn/,Gibson John W Jr,CEO Pres,P - Purchase,$1.23,2,872593,0%,+$2460
M,2021/11/02 16:19,2021/08/16, SUI,Sun Communities Inc,Shiffman Gary A,COB CEO,P - Purchase,$194.85,362903,1397151,+35%,+$70710642
,2021/11/02 16:18,2021/10/29, DOW,Dow Inc.,Fitterling James R,COB CEO,P - Purchase,$56.03,5,332027,+2%,+$280148
,2021/11/02 16:15,2021/11/01, EQH,Equitable Holdings Inc.,Pearson Mark,Pres CEO,S - Sale,$33.95,-15,347284,-4%,-$509175
D,2021/11/02 16:15,2021/11/01, EQH,Equitable Holdings Inc.,Hurd Jeffrey J,Senior EVP COO,S - Sale+OE,$33.95,-15,62592,-19%,-$509216
D,2021/11/02 16:09,2021/11/01, ADI,Analog Devices Inc,Roche Vincent,Pres CEO,S - Sale+OE,$173.18,-10,0,-100%,-$1731800
D,2021/11/02 16:08,2021/11/01, AOSL,Alpha & Omega Semiconductor Ltd,Liang Yifan,CFO Corp Secretary,S - Sale+OE,$35.90,-66,153475,-4%,-$236940
,2021/11/02 16:07,2021/11/01, GNRC,Generac Holdings Inc.,Jagdfeld Aaron,CEO,S - Sale,$496.95,-5,610913,-1%,-$2484760
,2021/11/02 16:00,2021/11/01, MCO,Moodys Corp /de/,Fauber Robert,Pres CEO,S - Sale,$406.82,-447,53022,-1%,-$181849
,2021/11/02 15:56,2021/11/01, CUBI,Customers Bancorp Inc.,Issa Steven,Special Advisor to CEO,S - Sale,$53.93,-1479,17895,-8%,-$79762
D,2021/11/02 15:52,2021/11/01, RGCO,Rgc Resources Inc,Oliver Lawrence T.,VP Interim CFO Sec. Treas.,P - Purchase,$22.26,9,4340,0%,+$200
,2021/11/02 15:38,2021/11/02, VGZ,Vista Gold Corp,Earnest Frederick Hume,Pres CEO,P - Purchase,$0.74,15,1542204,+1%,+$11031
DM,2021/11/02 13:45,2021/10/29, QLYS,Qualys Inc.,Thakar Sumedh S,CEO Pres,S - Sale+OE,$125.01,-52,203407,-2%,-$650063
M,2021/11/02 13:35,2021/09/30, ILAL,International Land Alliance Inc.,Sunstein Jason,VP CFO 10%,P - Purchase,$0.63,51,4317958,+1%,+$32115
D,2021/11/02 13:00,2021/11/01, LFUS,Littelfuse Inc /de,Sethna Meenal,EVP CFO,S - Sale+OE,$295.10,-25,15923,-14%,-$737754
D,2021/11/02 12:13,2021/11/01, CFB,Crossfirst Bankshares Inc.,Clouse Benjamin R,CFO,P - Purchase,$14.49,74,7400,New,+$107226
,2021/11/02 11:56,2021/11/01, AEP,American Electric Power Co Inc,Akins Nicholas K,Pres CEO,S - Sale,$84.64,-21,94939,-2%,-$177744
D,2021/11/02 11:37,2021/11/01, FIX,Comfort Systems USA Inc,Lane Brian E.,Pres CEO,S - Sale+OE,$92.65,-32873,264195,-11%,-$3045795
D,2021/11/02 11:23,2021/10/29, FIX,Comfort Systems USA Inc,George William III,CFO,S - Sale+OE,$90.97,-21055,43571,-33%,-$1915413
D,2021/11/02 11:18,2021/10/29, FIX,Comfort Systems USA Inc,Trent T McKenna,COO,S - Sale+OE,$91.31,-10,30017,-25%,-$913064
,2021/11/02 09:55,2021/10/29, FELE,Franklin Electric Co Inc,Sengstack Gregg C,Chairperson CEO,S - Sale,$86.04,-6782,465297,-1%,-$583537
,2021/11/02 09:20,2021/09/30, BUSE,First Busey Corp /nv/,Jones Jeffrey David,EVP CFO,P - Purchase,$0.00,971,56341,+2%,+$0
,2021/11/02 09:19,2021/11/01, CCF,Chase Corp,Chase Adam,Pres CEO,S - Sale,$95.17,-1,335231,0%,-$95170
,2021/11/02 09:18,2021/09/30, BUSE,First Busey Corp /nv/,Elliott Robin N,Pres CEO Busey Bank,P - Purchase,$0.00,999,167846,+1%,+$0
,2021/11/02 09:04,2021/09/30, BUSE,First Busey Corp /nv/,Dukeman Van A,Pres CEO,P - Purchase,$0.00,246,361008,0%,+$0
,2021/11/02 08:09,2021/11/01, WNC,Wabash National Corp,Yeagy Brent L,Pres CEO,S - Sale,$16.00,-1836,389665,0%,-$29376
,2021/11/02 07:58,2021/11/01, ACN,Accenture Plc,Sweet Julie Spellman,Chair CEO,S - Sale,$354.33,-5602,20396,-22%,-$1984943
D,2021/11/01 21:42,2021/10/28, SNOW,Snowflake Inc.,Slootman Frank,CEO COB,S - Sale+OE,$350.88,-11096,1379306,-1%,-$3893338
D,2021/11/01 21:34,2021/10/29, FB,Meta Platforms Inc.,Zuckerberg Mark,COB CEO 10%,S - Sale+OE,$323.46,-527,956086,-5%,-$17046370
D,2021/11/01 21:31,2021/10/28, FB,Meta Platforms Inc.,Zuckerberg Mark,COB CEO 10%,S - Sale+OE,$315.32,-117,690186,-2%,-$3689184
D,2021/11/01 21:21,2021/10/28, FB,Meta Platforms Inc.,Zuckerberg Mark,COB CEO 10%,S - Sale+OE,$315.37,-41,0,-100%,-$12930008
D,2021/11/01 21:02,2021/11/01, NTRA,Natera Inc.,Chapman Steven Leonard,CEO Pres,S - Sale+OE,$115.64,-6652,35586,-16%,-$769221
,2021/11/01 20:34,2021/10/28, AUGX,Augmedix Inc.,Breber Sandra,COO,P - Purchase,$4.00,125,12500,New,+$50000
,2021/11/01 20:33,2021/10/28, AUGX,Augmedix Inc.,Krakaris Emmanuel,Pres CEO SECRETARY,P - Purchase,$4.00,375,37500,New,+$150000
,2021/11/01 20:30,2021/10/28, AUGX,Augmedix Inc.,Ginocchio Paul,CFO,P - Purchase,$4.00,34,68000,+100%,+$136000
M,2021/11/01 20:26,2021/10/28, ANET,Arista Networks Inc.,Ullal Jayshree,Pres CEO,S - Sale,$403.98,-41,3014557,-1%,-$16563040
D,2021/11/01 20:05,2021/10/28, CNC,Centene Corp,Neidorff Michael F,COB CEO,S - Sale+OE,$70.09,-20,7023142,0%,-$1401800
M,2021/11/01 20:03,2021/10/28, CNC,Centene Corp,Layton Brent D,Pres COO,S - Sale,$70.63,-4,530204,-1%,-$282524
,2021/11/01 19:52,2021/10/28, MODD,Modular Medical Inc.,Vos Ellen O'Connor,CEO,P - Purchase,$2.70,55555,61562,+925%,+$149999
DM,2021/11/01 18:50,2021/10/29, CRM,Salesforce.Com Inc.,Benioff Marc,Chair of the Board CEO,S - Sale+OE,$300.05,-40,28986249,0%,-$12002009
,2021/11/01 18:41,2021/11/01, VRSK,Verisk Analytics Inc.,Shavel Lee,Group Pres CFO,S - Sale,$210.30,-483,37040,-1%,-$101575
DM,2021/11/01 18:35,2021/10/28, OLO,Olo Inc.,Benevides Peter J.,CFO,S - Sale+OE,$26.97,-18,0,-100%,-$485533
D,2021/11/01 18:24,2021/11/01, KN,Knowles Corp,Giesecke Daniel J.,SVP COO,S - Sale+OE,$21.15,-36419,68292,-35%,-$770262
,2021/11/01 18:23,2021/11/01, PLBC,Plumas Bancorp,Belstock Richard L,EVP CFO,S - Sale,$37.46,-957,47925,-2%,-$35853
DM,2021/11/01 18:22,2021/10/28, MEG,Montrose Environmental Group Inc.,Manthripragada Vijay,Pres CEO,S - Sale+OE,$68.78,-17891,12928,-58%,-$1230470
,2021/11/01 18:06,2021/10/28, STEM,Stem Inc.,Triplett Mark William,COO,S - Sale,$23.47,-5,45801,-10%,-$117335
,2021/11/01 18:03,2021/10/29, PYPL,Paypal Holdings Inc.,Schulman Daniel H,Pres CEO,S - Sale,$234.53,-10,208550,-5%,-$2345288
,2021/11/01 17:46,2021/11/01, VGZ,Vista Gold Corp,Tobler Douglas L.,CFO,P - Purchase,$0.74,25,99971,+3%,+$1846
,2021/11/01 17:40,2021/10/28, ISBA,Isabella Bank Corp,Evans Jae A,Pres CEO,P - Purchase,$26.65,84,23495,0%,+$2239
,2021/11/01 17:14,2021/10/29, HSII,Heidrick & Struggles International Inc,Cullen Michael M,COO,S - Sale,$46.65,-5232,9212,-36%,-$244083
DM,2021/11/01 16:58,2021/10/28, ETSY,Etsy Inc,Silverman Josh,Pres CEO,S - Sale+OE,$244.10,-38,65418,-37%,-$9275737
DM,2021/11/01 16:36,2021/10/28, TECH,Bio-Techne Corp,Hippel James,CFO,S - Sale+OE,$525.23,-762,10755,-7%,-$400222
,2021/11/01 16:28,2021/10/28, PI,Impinj Inc,Baker Cary,CFO,S - Sale,$60.81,-25,20566,-11%,-$152025
D,2021/11/01 16:15,2021/10/28, AMP,Ameriprise Financial Inc,Berman Walter Stanley,EVP CFO,S - Sale+OE,$302.37,-15986,15688,-50%,-$4833688
D,2021/11/01 16:11,2021/10/28, CALX,Calix Inc,Sindelar Cory,CFO,S - Sale+OE,$60.05,-20,72310,-22%,-$1200926
D,2021/11/01 16:07,2021/10/29, V,Visa Inc.,Kelly Alfred F Jr,COB CEO,S - Sale+OE,$208.57,-9,136112,-6%,-$1877130
D,2021/11/01 16:03,2021/10/28, ENTG,Entegris Inc,Edlund Todd James,EVP COO,S - Sale+OE,$137.79,-20246,168176,-11%,-$2789637
D,2021/11/01 16:01,2021/10/28, PRCH,Porch Group Inc.,Neagle Matthew,COO,S - Sale+OE,$19.49,-5,309516,-2%,-$97450
D,2021/11/01 16:00,2021/10/28, TBK,Triumph Bancorp Inc.,Graft Aaron P,Pres CEO,S - Sale+OE,$113.18,-16434,242384,-6%,-$1860000
DM,2021/11/01 15:33,2021/10/28, FELE,Franklin Electric Co Inc,Haines John J,VP CFO,S - Sale+OE,$85.67,-9,51179,-15%,-$771027
D,2021/11/01 14:43,2021/10/29, CZWI,Citizens Community Bancorp Inc.,Bianchi Stephen M,CEO Pres,P - Purchase,$13.70,401,100909,0%,+$5493
,2021/11/01 14:33,2021/10/29, SGLB,Sigma Labs Inc.,Ruport Mark,Pres CEO,P - Purchase,$2.96,10,15969,+168%,+$29633
D,2021/11/01 13:50,2021/10/29, FUL,Fuller H B Co,Owens James,Pres CEO,S - Sale+OE,$69.57,-10,174346,-5%,-$695700
M,2021/11/01 13:21,2021/10/28, VICR,Vicor Corp,Vinciarelli Patrizio,COB CEO 10%,S - Sale,$152.04,-32842,9707682,0%,-$4993298
,2021/11/01 13:10,2021/10/29, IOAC,Innovative International Acquisition Corp.,Ananda Mohan P,CEO,P - Purchase,$10.00,960,960000,New,+$9600000
DM,2021/11/01 12:05,2021/10/28, RELL,Richardson Electronics Ltd/de,Ben Robert J,CFO CAO Corporate Secretary,S - Sale+OE,$11.06,-4,42662,-9%,-$44258
,2021/11/01 11:05,2021/10/29, ANIX,Anixa Biosciences Inc,Kumar Amit,CEO,P - Purchase,$4.77,2,294000,+1%,+$9540
D,2021/11/01 10:28,2021/10/28, LEU,Centrus Energy Corp,Poneman Daniel B,Pres CEO,S - Sale+OE,$52.66,-12,63434,-16%,-$631896
,2021/11/01 09:36,2021/10/29, DRQ,Dril-Quip Inc,Kumar Raj,VP - CFO,S - Sale,$22.82,-5239,23703,-18%,-$119564
,2021/11/01 09:35,2021/10/29, DRQ,Dril-Quip Inc,Bird Jeffrey J.,Pres COO,S - Sale,$22.82,-17352,111498,-13%,-$396052
,2021/11/01 09:35,2021/10/29, DRQ,Dril-Quip Inc,Deberry Blake T.,CEO,S - Sale,$22.82,-28805,242246,-11%,-$657451
,2021/11/01 09:32,2021/10/29, SXI,Standex International Corp/de/,Dunbar David A.,Pres CEO COB,S - Sale,$110.00,-225,99183,-2%,-$247500
,2021/11/01 08:59,2021/10/28, BSPK,Bespoke Extracts Inc.,Pollack Danil,CEO 10%,S - Sale,$0.00,,76000000,-40%,-$40000
,2021/11/01 07:21,2021/10/29, RNR,Renaissancere Holdings Ltd,Qutub Robert,EVP CFO,P - Purchase,$144.14,34,56746,+6%,+$490087
,2021/11/01 07:21,2021/10/29, RNR,Renaissancere Holdings Ltd,Odonnell Kevin,Pres CEO,P - Purchase,$144.14,15,244998,+7%,+$2162150
D,2021/10/29 21:17,2021/10/28, HOOD,Robinhood Markets Inc.,Tenev Vladimir,CEO,S - Sale+OE,$34.86,-120647,892165,-12%,-$4205549
D,2021/10/29 20:20,2021/10/29, DKNG,Draftkings Inc.,Park Jason,CFO,S - Sale+OE,$46.88,-88,296657,-23%,-$4125637
M,2021/10/29 20:16,2021/01/26, AMTX,Aemetis Inc,Waltz Todd,EVP CFO,S - Sale,$13.25,-376669,167940,-69%,-$4991481
,2021/10/29 20:05,2021/10/29, MTSI,Macom Technology Solutions Holdings Inc.,Daly Stephen G,Pres CEO,S - Sale,$70.00,-25941,220013,-11%,-$1815870
,2021/10/29 19:46,2021/10/29, ENPH,Enphase Energy Inc.,McNeil Jeff,EVP COO,S - Sale,$225.80,-30,103819,-22%,-$6774101
,2021/10/29 19:23,2021/10/27, RSI,Rush Street Interactive Inc.,Sauers Kyle,CFO,S - Sale,$20.72,-16152,217279,-7%,-$334718
D,2021/10/29 19:08,2021/10/27, SNOW,Snowflake Inc.,Slootman Frank,CEO COB,S - Sale+OE,$350.14,-41674,1379306,-3%,-$14591596
D,2021/10/29 19:06,2021/10/28, ESS,Essex Property Trust Inc.,Schall Michael J,Pres CEO,S - Sale+OE,$343.72,-31362,45729,-41%,-$10779676
,2021/10/29 19:01,2021/10/20, STAF,Staffing 360 Solutions Inc.,Flood Brendan,COB CEO,P - Purchase,$2.47,2167,201420,+1%,+$5352
D,2021/10/29 18:23,2021/10/27, ZIP,Ziprecruiter Inc.,Travers David,CFO,S - Sale+OE,$29.49,-34056,942565,-3%,-$1004277
D,2021/10/29 18:06,2021/10/27, SILK,Silk Road Medical Inc,Buchanan Lucas W.,COO CFO,S - Sale+OE,$59.39,-10,193515,-5%,-$593886
,2021/10/29 17:41,2021/10/28, WMT,Walmart Inc.,McMillon C Douglas,Pres CEO,S - Sale,$148.40,-9708,1879484,-1%,-$1440651
